index,model_key,mileage,engine_power,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,age
3746,X1,167417.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,False,3600.0,6.4
3747,X1,61354.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,True,16900.0,4.6
3748,X1,93308.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,True,13900.0,4.4
3749,X1,191906.0,105.0,diesel,silver,suv,False,False,False,True,False,False,True,False,9500.0,5.1
3750,X1,129815.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,False,11100.0,5.1
3751,X1,63020.0,110.0,diesel,blue,suv,False,False,False,False,False,False,False,False,17739.999999999996,3.56
3752,X1,55085.8,85.0,diesel,black,suv,False,False,False,False,False,False,True,False,12100.0,5.0
3753,X1,140814.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,True,15500.0,3.8
3754,X1,102499.0,100.0,diesel,white,suv,True,True,False,False,False,True,True,False,11800.0,6.1
3758,X1,170847.0,135.0,diesel,blue,suv,False,False,False,False,False,False,True,False,10900.0,3.8
3759,X1,84133.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,False,11800.0,5.2
3762,X1,155509.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,False,12000.0,4.1
3764,X1,127454.0,120.0,diesel,white,suv,False,False,False,False,False,False,False,False,5500.0,3.7
3765,X1,81770.0,85.0,diesel,white,suv,False,False,False,False,False,False,False,False,11700.0,3.56
3769,X1,82658.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,True,16100.0,3.6
3770,X1,62663.0,85.0,diesel,white,suv,False,False,True,False,False,False,True,True,11900.0,4.6
3773,X1,55307.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,True,9900.0,6.8
3776,X1,71894.0,105.0,diesel,grey,suv,False,False,False,False,False,False,False,False,12400.0,5.3
3777,X1,146673.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,True,800.0,4.4
3779,X1,68086.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,True,13200.0,3.56
3781,X1,78420.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,False,17600.0,5.2
3783,X1,129631.0,85.0,diesel,blue,suv,False,False,False,False,False,False,False,True,13100.0,4.8
3784,X1,82051.0,100.0,diesel,black,suv,True,True,True,False,False,False,True,True,15500.0,5.4
3791,X1,101815.0,105.0,diesel,grey,suv,False,False,False,False,False,False,False,False,9300.0,5.0
3792,X1,113479.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,False,12400.0,5.8
3793,X1,113649.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,False,12300.0,5.4
3794,X1,153960.0,135.0,diesel,grey,suv,False,False,False,False,False,False,False,True,14400.0,4.8
3797,X1,161836.0,105.0,diesel,blue,suv,False,True,False,False,False,False,True,True,15800.0,4.2
3799,X1,116283.0,105.0,diesel,red,suv,False,False,False,False,True,False,True,True,12900.0,6.3
3800,X1,113533.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,False,13100.0,5.7
3801,X1,153646.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,True,800.0,5.5
3803,X1,89625.0,105.0,diesel,grey,suv,False,True,False,False,False,False,False,True,11300.0,4.8
3804,X1,124980.0,105.0,diesel,white,suv,False,False,False,False,False,False,True,False,14100.0,4.3
3805,X1,55085.8,105.0,diesel,white,suv,False,False,False,False,False,False,False,False,15100.0,4.9
3806,X1,88662.0,105.0,diesel,black,suv,False,True,False,False,False,False,False,True,11300.0,5.1
3809,X1,58956.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,True,17100.0,5.2
3810,X1,162683.0,85.0,diesel,white,suv,False,False,False,False,False,False,False,True,6000.0,3.8
3815,X1,104165.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,True,12100.0,5.0
3816,X1,143737.0,135.0,petrol,black,suv,False,False,False,False,False,False,False,True,13900.0,4.3
3817,X1,83119.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,True,600.0,3.6
3818,X1,161610.0,100.0,diesel,blue,suv,True,False,True,False,False,True,True,False,11800.0,4.6
3823,X1,55085.8,85.0,diesel,white,suv,False,True,False,False,True,False,True,False,13600.0,4.3
3826,X1,145781.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,False,10200.0,5.1
3830,X1,150476.0,105.0,diesel,white,suv,False,False,False,False,False,False,True,False,3700.0,3.56
3831,X1,150863.0,105.0,diesel,white,suv,False,False,False,False,False,False,True,False,4900.0,3.56
3832,X1,55085.8,100.0,diesel,black,suv,False,False,False,False,False,False,True,False,14100.0,6.5
3833,X1,143161.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,False,11400.0,4.9
3836,X1,162933.0,105.0,diesel,brown,suv,True,True,False,False,True,False,True,True,12700.0,6.1
3837,X1,104402.0,105.0,diesel,grey,suv,False,True,False,False,False,False,True,True,12200.0,5.8
3840,X1,119327.0,120.0,diesel,grey,suv,True,False,False,False,False,False,True,False,10900.0,4.9
3842,X1,100343.0,130.0,diesel,grey,suv,True,False,False,True,True,False,True,False,14000.0,6.7
3847,X1,135073.0,105.0,diesel,black,suv,False,False,False,False,False,False,True,False,6300.0,5.3
3851,X1,134659.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,False,7700.0,3.8
3854,X1,97107.0,100.0,diesel,black,suv,True,False,False,False,False,False,True,False,10100.0,5.6
3858,X1,131443.0,105.0,diesel,brown,suv,False,False,False,False,False,False,False,True,8600.0,3.56
3863,X1,128397.0,100.0,diesel,grey,suv,True,True,False,True,False,False,True,False,11700.0,5.9
3865,X1,87798.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,False,17500.0,3.8
3868,X1,124463.0,105.0,diesel,black,suv,False,True,False,False,True,False,True,True,12400.0,5.3
3875,X1,90482.0,135.0,diesel,black,suv,False,True,False,True,True,True,True,False,15800.0,3.56
3877,X1,112563.0,100.0,diesel,beige,suv,False,True,False,True,False,False,True,False,10400.0,5.8
3879,X1,119493.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,False,11400.0,3.56
3880,X1,170742.0,135.0,diesel,blue,suv,False,False,False,False,False,False,True,False,800.0,3.7
3885,X1,90792.0,105.0,diesel,blue,suv,False,False,False,True,False,False,True,False,13100.0,4.6
3890,X1,199082.0,105.0,diesel,grey,suv,False,False,False,False,False,False,True,False,9200.0,6.4
3900,X1,99889.0,100.0,diesel,grey,suv,True,True,False,False,False,False,True,False,11900.0,5.5
3901,X1,130057.0,120.0,diesel,brown,suv,True,True,False,False,False,False,True,False,10900.0,6.0
3909,X1,171004.0,100.0,diesel,grey,suv,True,False,False,False,False,False,True,False,8900.0,7.2
3913,X1,179288.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,False,11900.0,3.6
3916,X1,145242.0,120.0,diesel,brown,suv,True,True,False,False,False,False,True,False,12100.0,5.6
3921,X1,176457.0,85.0,diesel,blue,suv,True,True,False,False,False,False,True,False,10100.0,4.4
3923,X1,153359.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,False,11000.0,4.2
3927,X1,112687.0,135.0,diesel,silver,suv,False,True,False,True,True,False,True,False,16500.0,4.0
3934,X1,126681.0,105.0,diesel,grey,suv,False,True,False,False,False,False,True,False,12500.0,4.4
3937,X1,135373.0,105.0,diesel,black,suv,False,False,False,False,False,False,True,False,10900.0,5.0
3939,X1,140752.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,True,800.0,4.3
3941,X1,122922.0,120.0,diesel,grey,suv,False,True,False,False,False,False,True,False,12600.0,3.8
3945,X1,140710.0,100.0,diesel,black,suv,False,False,False,False,False,True,True,False,10500.0,5.8
3946,X1,75800.0,120.0,diesel,brown,suv,False,True,True,False,False,False,True,False,11500.0,6.8
3950,X1,139839.0,85.0,diesel,black,suv,False,False,False,False,True,True,True,False,11900.0,3.9
3951,X1,136333.0,105.0,diesel,black,suv,False,True,False,True,True,False,True,False,12800.0,5.3
3955,X1,170838.0,135.0,diesel,silver,suv,True,True,False,False,True,False,True,True,13100.0,4.5
3959,X1,160479.0,105.0,diesel,black,suv,False,True,True,False,False,False,True,False,11200.0,5.0
3960,X1,201931.39999999997,120.0,diesel,black,suv,True,True,False,False,False,False,True,False,11600.0,4.3
3961,X1,180263.0,135.0,diesel,white,suv,True,True,True,True,True,True,True,True,17739.999999999996,3.6
3968,X1,55895.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,True,15100.0,4.4
3971,X1,84409.0,120.0,diesel,blue,suv,False,False,False,False,False,False,False,False,13400.0,4.8
3972,X1,55085.8,105.0,diesel,black,suv,False,True,False,False,False,False,True,True,15600.0,3.56
3984,X1,172198.0,135.0,diesel,black,suv,True,True,False,False,True,False,True,True,13700.0,5.0
3985,X1,71204.0,105.0,diesel,grey,suv,False,False,False,False,False,False,False,False,13000.0,5.1
3987,X1,167535.0,120.0,diesel,brown,suv,False,True,False,False,True,False,True,False,11800.0,6.0
3988,X1,127708.0,135.0,diesel,black,suv,True,True,True,True,True,True,True,True,17739.999999999996,5.4
3991,X1,151608.0,135.0,diesel,brown,suv,True,False,False,False,False,False,True,False,14700.0,4.2
3995,X1,201931.39999999997,85.0,diesel,black,suv,False,False,False,False,False,True,True,False,11100.0,4.1
3998,X1,167136.0,135.0,diesel,silver,suv,False,False,False,True,True,True,True,True,14900.0,4.5
4000,X1,114569.0,105.0,diesel,silver,suv,False,True,False,True,True,False,True,False,14800.0,4.2
4006,X1,201931.39999999997,105.0,diesel,white,suv,False,False,False,False,False,False,True,False,11500.0,4.6
4008,X1,78433.0,135.0,diesel,grey,suv,False,True,False,False,False,True,False,False,17739.999999999996,3.8
4016,X1,201931.39999999997,100.0,diesel,black,suv,False,True,True,True,False,False,True,True,10200.0,7.2
4019,X1,70560.0,105.0,diesel,grey,suv,True,False,False,True,True,False,True,False,14300.0,4.6
4030,X1,130391.0,105.0,diesel,beige,suv,False,False,False,True,True,False,True,False,11500.0,5.8
4037,X1,179624.0,135.0,diesel,black,suv,False,False,False,False,False,False,True,True,11400.0,6.5
4038,X1,177291.0,130.0,diesel,white,suv,False,False,False,False,False,False,True,False,10900.0,6.3
4040,X1,73869.0,135.0,diesel,blue,suv,True,False,False,True,False,False,True,True,15200.0,4.7
4050,X1,132448.0,135.0,diesel,black,suv,False,True,False,False,False,True,True,False,15200.0,4.9
4051,X1,72639.0,85.0,diesel,blue,suv,False,False,False,False,False,False,True,False,12000.0,4.7
4052,X1,87549.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,False,17600.0,3.9
4063,X1,165433.0,135.0,diesel,black,suv,False,True,False,True,False,False,True,True,17739.999999999996,4.2
4067,X1,88875.0,100.0,diesel,white,suv,True,True,False,False,False,False,True,False,13300.0,6.0
4068,X1,58602.0,85.0,diesel,white,suv,False,True,False,False,False,False,True,True,13300.0,3.6
4077,X1,75471.0,135.0,diesel,white,suv,False,False,False,False,False,False,True,False,13300.0,4.7
4080,X1,116018.0,135.0,diesel,black,suv,False,False,False,False,True,False,True,True,15200.0,5.5
4082,X1,88244.0,85.0,diesel,black,suv,False,True,False,False,False,False,True,False,10000.0,4.7
4083,X1,116980.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,False,10600.0,4.7
4089,X1,96056.0,105.0,diesel,black,suv,False,False,False,False,False,False,True,True,15900.0,3.7
4091,X1,136760.0,120.0,diesel,grey,suv,False,True,False,False,False,False,True,False,13500.0,4.9
4093,X1,133577.0,120.0,diesel,black,suv,True,True,True,False,True,False,True,False,9500.0,5.9
4100,X1,101223.0,105.0,diesel,brown,suv,False,True,False,True,True,False,True,True,15800.0,4.7
4101,X1,112681.0,100.0,diesel,black,suv,False,True,False,False,False,False,True,False,11800.0,5.4
4108,X1,162987.0,100.0,diesel,grey,suv,False,True,False,False,False,False,True,False,13400.0,3.56
4122,X1,201931.39999999997,105.0,diesel,silver,suv,False,False,False,False,False,False,True,False,10600.0,4.9
4138,X1,126450.0,105.0,diesel,black,suv,True,False,False,False,False,False,True,False,11800.0,4.2
4141,X1,149348.0,105.0,diesel,blue,suv,True,True,True,True,True,False,True,True,14200.0,5.0
4152,X1,114471.0,100.0,diesel,black,suv,True,True,False,False,False,False,True,False,12200.0,6.4
4157,X1,87299.0,105.0,diesel,grey,suv,True,False,True,False,True,False,True,False,15000.0,4.6
4159,X1,132927.0,120.0,diesel,black,suv,True,True,True,False,True,False,True,False,9900.0,6.0
4161,X1,120970.0,85.0,diesel,white,suv,False,True,False,False,True,False,True,False,10200.0,4.7
4164,X1,142947.0,100.0,diesel,white,suv,True,False,True,False,False,False,True,False,11400.0,4.8
4167,X1,141141.0,105.0,diesel,black,suv,True,True,False,True,True,False,True,False,14200.0,4.8
4181,X1,163396.0,100.0,diesel,grey,suv,False,True,False,False,False,False,True,False,13400.0,3.6
4185,X1,189429.0,135.0,diesel,blue,suv,False,False,False,True,False,True,True,True,13700.0,4.0
4192,X1,55085.8,105.0,diesel,white,suv,False,True,False,False,False,False,True,False,13100.0,3.7
4193,X1,100488.0,105.0,diesel,white,suv,False,True,False,True,False,True,True,True,16100.0,5.4
4204,X1,201931.39999999997,100.0,diesel,black,suv,False,False,False,False,False,False,False,False,8100.0,7.2
4205,X1,124597.0,100.0,diesel,beige,suv,False,False,False,True,False,False,True,False,10000.0,6.1
4217,X1,159393.0,135.0,diesel,white,suv,False,True,False,False,False,False,False,True,13400.0,4.9
4220,X1,192275.0,100.0,diesel,black,suv,False,False,False,False,False,False,True,False,9300.0,6.3
4224,X1,163484.0,85.0,diesel,white,suv,False,False,False,False,False,False,False,True,10600.0,3.6
4225,X1,165199.0,130.0,diesel,brown,suv,True,True,True,True,True,False,True,True,12000.0,7.2
4229,X1,171677.0,100.0,diesel,black,suv,True,True,False,False,False,False,True,True,13600.0,4.8
4232,X1,145455.0,105.0,diesel,black,suv,False,False,False,True,False,True,True,False,11800.0,7.2
4234,X1,191958.0,100.0,diesel,grey,suv,False,True,False,False,False,False,True,False,10200.0,6.8
4238,X1,80061.0,135.0,diesel,grey,suv,True,True,False,False,False,False,False,True,16800.0,3.56
4240,X1,145046.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,True,14900.0,4.8
4249,X1,119398.0,100.0,diesel,silver,suv,True,True,False,True,False,False,True,False,10800.0,7.2
4251,X1,138122.0,85.0,diesel,silver,suv,True,True,True,False,False,False,True,False,13100.0,4.8
4254,X1,89668.0,105.0,diesel,white,suv,False,True,True,False,True,True,True,True,17739.999999999996,4.3
4264,X1,55085.8,85.0,diesel,black,suv,True,True,False,False,False,False,True,False,17739.999999999996,3.56
4268,X1,89766.0,100.0,diesel,blue,suv,True,True,False,True,False,False,True,False,13300.0,5.3
4269,X1,187698.0,100.0,diesel,white,suv,False,True,False,False,False,True,True,False,9900.0,5.7
4270,X1,94545.0,100.0,diesel,black,suv,True,True,False,False,False,False,True,False,10900.0,5.8
4273,X1,92869.0,105.0,diesel,black,suv,False,True,False,False,True,False,True,False,14600.0,5.7
4277,X1,135492.0,85.0,diesel,blue,suv,True,True,False,False,False,False,True,False,11900.0,4.8
4287,X1,189552.0,120.0,diesel,black,suv,True,True,True,False,False,False,True,False,11700.0,6.2
4290,X1,127544.0,120.0,diesel,white,suv,False,False,False,False,False,False,True,False,8100.0,5.9
4291,X1,106800.0,105.0,diesel,blue,suv,True,True,True,True,True,False,True,True,14200.0,4.6
4299,X1,141120.0,105.0,diesel,grey,suv,True,True,False,True,False,False,True,True,14000.0,5.2
4309,X1,166020.0,130.0,diesel,black,suv,True,False,False,False,True,False,True,True,13100.0,7.2
4316,X1,144341.0,100.0,diesel,blue,suv,True,False,False,False,False,False,True,False,9600.0,5.8
4318,X1,87335.0,105.0,diesel,black,suv,False,True,False,True,True,False,True,True,16500.0,4.8
4319,X1,82406.0,100.0,diesel,black,suv,True,True,True,False,False,False,True,False,14200.0,4.8
4325,X1,156657.0,100.0,diesel,grey,suv,True,True,False,False,False,False,True,False,10500.0,6.7
4326,X1,55085.8,85.0,diesel,brown,suv,True,True,True,False,False,False,True,False,14200.0,5.0
4327,X1,171831.0,100.0,diesel,white,suv,False,True,False,False,False,False,True,True,13600.0,5.2
4330,X1,119298.0,105.0,diesel,black,suv,False,False,False,True,True,False,True,False,12500.0,6.2
4336,X1,114794.0,105.0,diesel,silver,suv,False,False,False,False,False,False,False,False,5500.0,4.1
4340,X1,165275.0,135.0,diesel,black,suv,True,False,False,True,True,False,True,True,14300.0,5.5
4344,X1,75931.0,135.0,diesel,brown,suv,True,True,False,True,True,True,True,True,16200.0,6.0
4348,X1,55085.8,135.0,diesel,grey,suv,False,False,False,False,False,False,False,False,13400.0,5.2
4351,X1,175799.0,120.0,diesel,white,suv,True,True,False,False,False,False,True,False,12500.0,5.3
4355,X1,168996.0,100.0,diesel,brown,suv,False,False,False,False,False,False,True,True,5800.0,7.2
4359,X1,194345.0,105.0,diesel,black,suv,True,False,False,True,False,False,True,True,12800.0,3.56
4361,X1,88894.0,135.0,diesel,brown,suv,True,True,False,True,False,False,True,True,17100.0,4.9
4367,X1,110778.0,135.0,diesel,black,suv,True,True,False,True,True,True,False,True,13000.0,7.2
4371,X1,80489.0,135.0,diesel,grey,suv,True,True,False,False,False,False,False,True,16400.0,3.6
4388,X1,114674.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,True,14000.0,4.1
4391,X1,129691.0,105.0,diesel,black,suv,False,True,False,False,True,False,True,True,17300.0,3.8
4395,X1,139295.0,100.0,diesel,black,suv,True,True,False,False,False,True,True,False,14900.0,5.1
4396,X1,81638.0,85.0,diesel,black,suv,False,True,False,False,False,False,True,False,12900.0,5.3
4397,X1,115466.0,100.0,diesel,black,suv,True,True,False,False,False,False,True,False,11400.0,6.6
4401,X1,130634.0,100.0,diesel,black,suv,True,False,False,False,False,False,True,False,3500.0,6.3
4403,X1,127905.0,120.0,diesel,white,suv,False,False,False,False,False,False,False,False,12100.0,3.8
